id,address,address_type,street,street_type,street_dir,x,y,report_date,time_start,time_end,crime_type_id,arrested,l1_code
2225,300 PARK ST,StreetAddress,PARK,ST, ,939707.9764,1116470.979,2022-04-27 00:00:00.000000,1320,1320,1,FALSE,From Mailbox
2226,300 PEAT ST,StreetAddress,PEAT,ST, ,945260.0684,1112987.28,2022-05-13 00:00:00.000000,1628,1628,1,TRUE,Shoplifting
2227,300 PARK ST,StreetAddress,PARK,ST, ,939707.9764,1116470.979,2022-02-25 00:00:00.000000,2330,10,2,FALSE,Motor Vehicle
2228,300 PEAT ST,StreetAddress,PEAT,ST, ,945260.0684,1112987.28,2022-05-09 00:00:00.000000,1800,1800,1,TRUE,Shoplifting
2229,300 PARKWAY DR,StreetAddress,PARKWAY,DR, ,932301.9822,1102211.558,2022-07-04 00:00:00.000000,2314,2314,6,FALSE,
2230,300 POND ST,StreetAddress,POND,ST, ,935382.015,1116960.423,2022-03-07 00:00:00.000000,2000,700,3,FALSE,From Building
2231,300 POND ST,StreetAddress,POND,ST, ,935382.015,1116960.423,2022-01-16 00:00:00.000000,329,329,1,TRUE,From Building
2232,300 POND ST,StreetAddress,POND,ST, ,935382.015,1116960.423,2022-04-03 00:00:00.000000,1630,1000,1,FALSE,From Motor Vehicle
2233,300 PRIMROSE AVE,StreetAddress,PRIMROSE,AVE, ,936594.9326,1098794.237,2022-05-26 00:00:00.000000,2157,2157,5,TRUE,
2234,300 POND ST,StreetAddress,POND,ST, ,935382.015,1116960.423,2022-02-15 00:00:00.000000,1825,1825,5,TRUE,
2235,300 PRIMROSE AVE,StreetAddress,PRIMROSE,AVE, ,936594.9326,1098794.237,2022-04-01 00:00:00.000000,1620,1622,3,TRUE,From Building
2236,300 PRIMROSE AVE,StreetAddress,PRIMROSE,AVE, ,936594.9326,1098794.237,2022-01-01 00:00:00.000000,328,328,5,FALSE,
2237,300 PRIMROSE AVE,StreetAddress,PRIMROSE,AVE, ,936594.9326,1098794.237,2022-03-20 00:00:00.000000,1200,1200,1,FALSE,From Mailbox
2238,300 PROSPECT AVE,StreetAddress,PROSPECT,AVE, ,936225.2456,1113710.013,2022-06-15 00:00:00.000000,1241,1728,1,TRUE,Shoplifting
2239,300 PRIMROSE AVE,StreetAddress,PRIMROSE,AVE, ,936594.9326,1098794.237,2022-01-27 00:00:00.000000,752,752,5,TRUE,
2240,300 PROSPECT AVE,StreetAddress,PROSPECT,AVE, ,936225.2456,1113710.013,2022-02-09 00:00:00.000000,1602,1602,1,FALSE,From Motor Vehicle
2241,300 PROSPECT AVE,StreetAddress,PROSPECT,AVE, ,936225.2456,1113710.013,2022-05-05 00:00:00.000000,600,640,5,FALSE,
2242,300 PROSPECT AVE,StreetAddress,PROSPECT,AVE, ,936225.2456,1113710.013,2022-02-02 00:00:00.000000,26,26,1,FALSE,All Other
2243,300 PROSPECT AVE,StreetAddress,PROSPECT,AVE, ,936225.2456,1113710.013,2022-02-02 00:00:00.000000,1430,1430,5,TRUE,
2244,300 PROSPECT AVE,StreetAddress,PROSPECT,AVE, ,936225.2456,1113710.013,2022-04-18 00:00:00.000000,2030,2030,1,FALSE,All Other
2245,300 RICHMOND AVE,StreetAddress,RICHMOND,AVE, ,930479.4802,1111653.227,2022-03-25 00:00:00.000000,1630,1630,5,TRUE,
2246,300 PULASKI ST,StreetAddress,PULASKI,ST, ,929984.0539,1115025.424,2022-02-21 00:00:00.000000,1700,1700,2,FALSE,Motor Vehicle
2247,300 PUTNAM ST,StreetAddress,PUTNAM,ST, ,930158.4565,1106698.084,2022-07-06 00:00:00.000000,1200,1200,3,FALSE,From Building
2248,300 RIEGEL ST,StreetAddress,RIEGEL,ST, ,944245.4029,1113212.176,2022-02-18 00:00:00.000000,1523,1523,2,FALSE,Motor Vehicle
2249,300 RUGBY RD,StreetAddress,RUGBY,RD, ,942959.7867,1118158.439,2022-06-05 00:00:00.000000,30,230,3,FALSE,From Building
2250,300 ROBINSON ST,StreetAddress,ROBINSON,ST, ,943100.4959,1114588.279,2022-06-06 00:00:00.000000,400,400,3,FALSE,From Building
2251,300 ROBINSON ST,StreetAddress,ROBINSON,ST, ,943100.4959,1114588.279,2022-02-03 00:00:00.000000,356,356,3,FALSE,
2252,300 ROWLAND ST,StreetAddress,ROWLAND,ST, ,929623.9187,1106474.422,2022-06-30 00:00:00.000000,1030,1600,3,FALSE,From Building
2253,300 RIDGEWOOD DR,StreetAddress,RIDGEWOOD,DR, ,950886.9917,1117431.832,2022-05-20 00:00:00.000000,2100,1100,2,FALSE,Motor Vehicle
2254,300 S ALVORD ST,StreetAddress,ALVORD,ST, ,937670.0405,1115730.201,2022-08-05 00:00:00.000000,1608,1608,1,FALSE,Motor Vehicle
2255,300 S ALVORD ST,StreetAddress,ALVORD,ST, ,937670.0405,1115730.201,2022-05-01 00:00:00.000000,109,109,5,TRUE,
2256,300 S ALVORD ST,StreetAddress,ALVORD,ST, ,937670.0405,1115730.201,2022-04-09 00:00:00.000000,1445,1445,1,FALSE,Of Bicycle
2257,300 S BEECH ST,StreetAddress,BEECH,ST, ,941989.1664,1111013.513,2022-05-04 00:00:00.000000,449,459,5,FALSE,
2258,300 S CLINTON ST,StreetAddress,CLINTON,ST, ,935068.87,1111094.814,2022-01-08 00:00:00.000000,2300,200,1,FALSE,All Other
2259,300 S CLINTON ST,StreetAddress,CLINTON,ST, ,935068.87,1111094.814,2022-07-15 00:00:00.000000,214,214,5,FALSE,
2260,300 RICHMOND AVE,StreetAddress,RICHMOND,AVE, ,930479.4802,1111653.227,2022-05-26 00:00:00.000000,938,938,5,FALSE,
2261,300 S CLINTON ST,StreetAddress,CLINTON,ST, ,935068.87,1111094.814,2022-08-14 00:00:00.000000,250,250,5,FALSE,
2262,300 S CLINTON ST,StreetAddress,CLINTON,ST, ,935068.87,1111094.814,2022-03-27 00:00:00.000000,145,145,5,FALSE,
2263,300 S CLINTON ST,StreetAddress,CLINTON,ST, ,935068.87,1111094.814,2022-02-09 00:00:00.000000,125,125,2,FALSE,Motor Vehicle
2264,300 S CLINTON ST,StreetAddress,CLINTON,ST, ,935068.87,1111094.814,2022-02-08 00:00:00.000000,55,55,4,FALSE,From Building
2265,300 S FRANKLIN ST,StreetAddress,FRANKLIN,ST, ,934545.4199,1111098.957,2022-06-16 00:00:00.000000,110,300,3,FALSE,From Building
2266,300 S CLINTON ST,StreetAddress,CLINTON,ST, ,935068.87,1111094.814,2022-05-27 00:00:00.000000,1311,1311,1,TRUE,Of Bicycle
2267,300 S FRANKLIN ST,StreetAddress,FRANKLIN,ST, ,934545.4199,1111098.957,2022-08-14 00:00:00.000000,200,1300,2,FALSE,Motor Vehicle
2268,300 S GEDDES ST,StreetAddress,GEDDES,ST, ,930406.9556,1109629.31,2022-05-13 00:00:00.000000,457,458,3,FALSE,From Building
2269,300 S GEDDES ST,StreetAddress,GEDDES,ST, ,930406.9556,1109629.31,2022-04-18 00:00:00.000000,650,650,1,FALSE,From Building
2270,300 S LOWELL AVE,StreetAddress,LOWELL,AVE, ,927836.8541,1110303.454,2022-05-25 00:00:00.000000,300,2341,1,FALSE,From Motor Vehicle
2271,300 S WARREN ST,StreetAddress,WARREN,ST, ,935806.2458,1111092.029,2022-07-06 00:00:00.000000,1030,1030,1,FALSE,All Other
2272,300 S MIDLER AVE,StreetAddress,MIDLER,AVE, ,948096.1379,1116798.78,2022-06-10 00:00:00.000000,1200,1701,1,FALSE,All Other
2273,300 S WARREN ST,StreetAddress,WARREN,ST, ,935806.2458,1111092.029,2022-01-10 00:00:00.000000,2248,2248,4,FALSE,All Other
2274,300 S WARREN ST,StreetAddress,WARREN,ST, ,935806.2458,1111092.029,2022-07-13 00:00:00.000000,2300,900,1,FALSE,All Other
2275,300 S WARREN ST,StreetAddress,WARREN,ST, ,935806.2458,1111092.029,2022-02-02 00:00:00.000000,1,2100,1,FALSE,Of Bicycle
2276,300 S SALINA ST,StreetAddress,SALINA,ST, ,935426.0768,1111096.691,2022-01-14 00:00:00.000000,1848,1848,1,FALSE,Shoplifting
2277,300 S SALINA ST,StreetAddress,SALINA,ST, ,935426.0768,1111096.691,2022-01-08 00:00:00.000000,1123,1123,4,TRUE,
2278,300 S WARREN ST,StreetAddress,WARREN,ST, ,935806.2458,1111092.029,2022-06-06 00:00:00.000000,1400,1450,1,FALSE,All Other
2279,300 S WARREN ST,StreetAddress,WARREN,ST, ,935806.2458,1111092.029,2022-04-25 00:00:00.000000,1429,1429,5,FALSE,
2280,300 S WARREN ST,StreetAddress,WARREN,ST, ,935806.2458,1111092.029,2022-01-31 00:00:00.000000,1919,1919,1,FALSE,Shoplifting
2281,300 SAND ST,StreetAddress,SAND,ST, ,931327.7993,1113852.185,2022-04-09 00:00:00.000000,545,545,1,FALSE,All Other
2282,300 S WARREN ST,StreetAddress,WARREN,ST, ,935806.2458,1111092.029,2022-06-07 00:00:00.000000,200,807,1,FALSE,All Other
2283,300 SCHUYLER ST,StreetAddress,SCHUYLER,ST, ,926994.1836,1111694.598,2022-01-04 00:00:00.000000,1500,2200,3,FALSE,All Other
2284,300 SENECA DR,StreetAddress,SENECA,DR, ,938773.6068,1094539.184,2022-03-16 00:00:00.000000,512,512,5,FALSE,
2285,300 S SALINA ST,StreetAddress,SALINA,ST, ,935426.0768,1111096.691,2022-02-03 00:00:00.000000,1400,1630,1,TRUE,From Motor Vehicle
2286,300 SEYMOUR ST,StreetAddress,SEYMOUR,ST, ,933247.6822,1108853.667,2022-02-19 00:00:00.000000,1030,1032,1,TRUE,All Other
2287,300 SEYMOUR ST,StreetAddress,SEYMOUR,ST, ,933247.6822,1108853.667,2022-03-25 00:00:00.000000,759,759,2,FALSE,Motor Vehicle
2288,300 SHONNARD ST,StreetAddress,SHONNARD,ST, ,932310.4449,1108459.126,2022-01-20 00:00:00.000000,1520,1522,1,TRUE,All Other
2289,,,,, ,0,0,2022-07-11 00:00:00.000000,2100,1130,1,FALSE,From Motor Vehicle
2290,300 SECOND NORTH ST,StreetAddress,SECOND NORTH,ST, ,934738.7326,1120084.301,2022-06-11 00:00:00.000000,2215,2216,4,FALSE,Purse Snatch
2291,300 SOUTH AVE,StreetAddress,SOUTH,AVE, ,933651.7142,1106533.603,2022-07-31 00:00:00.000000,2203,2203,5,FALSE,
2292,300 SOUTH AVE,StreetAddress,SOUTH,AVE, ,933651.7142,1106533.603,2022-02-16 00:00:00.000000,1600,900,3,FALSE,From Building
2293,300 S SALINA ST,StreetAddress,SALINA,ST, ,935426.0768,1111096.691,2022-04-03 00:00:00.000000,2140,2140,1,TRUE,From Motor Vehicle
2294,,,,, ,0,0,2022-06-04 00:00:00.000000,800,1045,1,FALSE,Of Bicycle
2295,300 SOUTH AVE,StreetAddress,SOUTH,AVE, ,933651.7142,1106533.603,2022-07-21 00:00:00.000000,2249,2249,5,FALSE,
2296,300 SPRING ST,StreetAddress,SPRING,ST, ,936867.9291,1117608.895,2022-02-07 00:00:00.000000,1034,1036,1,FALSE,All Other
2297,300 STATE FAIR BLVD,StreetAddress,STATE FAIR,BLVD, ,927690.4252,1113035.771,2022-04-24 00:00:00.000000,740,740,1,FALSE,Of MV Parts/Accessories
2298,300 SUNSET AVE,StreetAddress,SUNSET,AVE, ,933210.0602,1117232.724,2022-05-06 00:00:00.000000,800,1330,1,FALSE,From Building
2299,300 STRATFORD ST,StreetAddress,STRATFORD,ST, ,942313.6663,1105809.532,2022-01-21 00:00:00.000000,700,1100,3,FALSE,
2300,300 SUNSET AVE,StreetAddress,SUNSET,AVE, ,933210.0602,1117232.724,2022-02-26 00:00:00.000000,135,147,1,TRUE,All Other
2301,300 TAFT AVE,StreetAddress,TAFT,AVE, ,945379.5157,1120702.865,2022-08-09 00:00:00.000000,2002,2002,2,FALSE,Motor Vehicle
2302,300 TAFT AVE,StreetAddress,TAFT,AVE, ,945379.5157,1120702.865,2022-03-02 00:00:00.000000,528,528,2,FALSE,Motor Vehicle
2303,300 TIOGA ST,StreetAddress,TIOGA,ST, ,932520.0496,1109948.69,2022-04-28 00:00:00.000000,520,1620,1,FALSE,All Other
2304,300 TULLY ST,StreetAddress,TULLY,ST, ,933454.7918,1109933.893,2022-05-06 00:00:00.000000,2300,2300,1,FALSE,From Motor Vehicle
2305,300 TURTLE ST,StreetAddress,TURTLE,ST, ,933190.4946,1118143.429,2022-07-26 00:00:00.000000,1323,1323,1,FALSE,
2306,300 TURTLE ST,StreetAddress,TURTLE,ST, ,933190.4946,1118143.429,2022-02-26 00:00:00.000000,1630,1700,2,FALSE,Motor Vehicle
2307,300 TURTLE ST,StreetAddress,TURTLE,ST, ,933190.4946,1118143.429,2022-02-26 00:00:00.000000,2158,2158,2,FALSE,Motor Vehicle
2308,300 TURTLE ST,StreetAddress,TURTLE,ST, ,933190.4946,1118143.429,2022-03-11 00:00:00.000000,1445,1445,5,TRUE,
2309,300 SIXTH NORTH ST,StreetAddress,SIXTH NORTH,ST, ,933631.3474,1122984.741,2022-06-21 00:00:00.000000,1827,1827,2,FALSE,Of MV Parts/Accessories
2310,300 UNION PL,StreetAddress,UNION,PL, ,934537.5388,1116891.617,2022-06-22 00:00:00.000000,2030,2030,5,FALSE,
2311,300 ULSTER ST,StreetAddress,ULSTER,ST, ,927232.0831,1111249.836,2022-01-29 00:00:00.000000,1000,1130,1,FALSE,From Motor Vehicle
2312,300 VALLEY DR,StreetAddress,VALLEY,DR, ,933405.2307,1099226.025,2022-07-12 00:00:00.000000,1153,1153,5,TRUE,
2313,300 VALLEY DR,StreetAddress,VALLEY,DR, ,933405.2307,1099226.025,2022-03-15 00:00:00.000000,2100,740,1,FALSE,From Motor Vehicle
2314,300 VALLEY DR,StreetAddress,VALLEY,DR, ,933405.2307,1099226.025,2022-03-15 00:00:00.000000,2100,740,1,FALSE,From Motor Vehicle
2315,300 VALLEY DR,StreetAddress,VALLEY,DR, ,933405.2307,1099226.025,2022-03-03 00:00:00.000000,1550,1556,5,FALSE,
2316,300 VALLEY DR,StreetAddress,VALLEY,DR, ,933405.2307,1099226.025,2022-02-16 00:00:00.000000,1740,1830,1,FALSE,From Motor Vehicle
2317,300 VALLEY DR,StreetAddress,VALLEY,DR, ,933405.2307,1099226.025,2022-03-08 00:00:00.000000,720,730,1,FALSE,From Motor Vehicle
2318,300 VILLAGE DR,StreetAddress,VILLAGE,DR, ,944875.9713,1119648.113,2022-03-30 00:00:00.000000,237,237,5,FALSE,
2319,300 VANN ST,StreetAddress,VANN,ST, ,944883.23,1114029.26,2022-02-08 00:00:00.000000,322,322,3,FALSE,From Building
2320,300 VALLEY DR,StreetAddress,VALLEY,DR, ,933405.2307,1099226.025,2022-06-27 00:00:00.000000,1520,1520,3,FALSE,From Building
2321,300 VILLAGE DR,StreetAddress,VILLAGE,DR, ,944875.9713,1119648.113,2022-04-03 00:00:00.000000,613,613,1,FALSE,
2322,300 VILLAGE DR,StreetAddress,VILLAGE,DR, ,944875.9713,1119648.113,2022-07-28 00:00:00.000000,950,605,1,FALSE,
2323,300 VILLAGE DR,StreetAddress,VILLAGE,DR, ,944875.9713,1119648.113,2022-03-01 00:00:00.000000,212,212,5,FALSE,
2324,300 W BRIGHTON AVE,StreetAddress,BRIGHTON,AVE, ,936257.882,1100696.38,2022-05-26 00:00:00.000000,1952,1952,5,TRUE,
2325,300 W BRIGHTON AVE,StreetAddress,BRIGHTON,AVE, ,936257.882,1100696.38,2022-04-24 00:00:00.000000,100,4,3,FALSE,From Building
2326,300 W BRIGHTON AVE,StreetAddress,BRIGHTON,AVE, ,936257.882,1100696.38,2022-06-25 00:00:00.000000,1100,1100,1,FALSE,All Other
2327,300 W BRIGHTON AVE,StreetAddress,BRIGHTON,AVE, ,936257.882,1100696.38,2022-05-31 00:00:00.000000,1200,1225,1,FALSE,From Building
2328,300 W CALTHROP AVE,StreetAddress,CALTHROP,AVE, ,936575.3045,1099095.893,2022-07-18 00:00:00.000000,1400,1400,2,FALSE,Motor Vehicle
2329,300 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,934540.0599,1111148.345,2022-03-03 00:00:00.000000,2300,1030,1,FALSE,From Building
2330,300 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,934540.0599,1111148.345,2022-03-02 00:00:00.000000,2020,2020,3,FALSE,From Building
2331,300 W BRIGHTON AVE,StreetAddress,BRIGHTON,AVE, ,936257.882,1100696.38,2022-03-16 00:00:00.000000,1735,1735,5,FALSE,
2332,300 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,934540.0599,1111148.345,2022-03-02 00:00:00.000000,1700,1700,1,FALSE,From Building
2333,300 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,934540.0599,1111148.345,2022-06-24 00:00:00.000000,533,533,3,TRUE,From Building
2334,300 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,934540.0599,1111148.345,2022-05-14 00:00:00.000000,1853,1853,5,FALSE,
2335,300 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,934540.0599,1111148.345,2022-02-28 00:00:00.000000,2340,2340,5,FALSE,
2336,300 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,934540.0599,1111148.345,2022-06-30 00:00:00.000000,529,529,3,FALSE,From Building
2337,300 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,934540.0599,1111148.345,2022-07-27 00:00:00.000000,445,445,1,FALSE,From Motor Vehicle
2338,300 W JEFFERSON ST,StreetAddress,JEFFERSON,ST, ,934537.1151,1110703.904,2022-04-14 00:00:00.000000,1205,1205,1,FALSE,From Motor Vehicle
2339,300 W GENESEE ST,StreetAddress,GENESEE,ST, ,934668.5123,1112336.208,2022-05-16 00:00:00.000000,1555,1601,1,FALSE,All Other
2340,300 W GENESEE ST,StreetAddress,GENESEE,ST, ,934668.5123,1112336.208,2022-02-13 00:00:00.000000,200,200,5,FALSE,
2341,300 W KENNEDY ST,StreetAddress,KENNEDY,ST, ,935286.6209,1104087.587,2022-05-05 00:00:00.000000,1239,1239,5,FALSE,
2342,300 W KENNEDY ST,StreetAddress,KENNEDY,ST, ,935286.6209,1104087.587,2022-06-27 00:00:00.000000,1450,1450,3,TRUE,
2343,300 W KENNEDY ST,StreetAddress,KENNEDY,ST, ,935286.6209,1104087.587,2022-04-05 00:00:00.000000,2200,2200,4,FALSE,All Other
2344,300 W MATSON AVE,StreetAddress,MATSON,AVE, ,936643.0337,1098115.569,2022-07-06 00:00:00.000000,1100,1930,3,FALSE,From Building
2345,300 W JEFFERSON ST,StreetAddress,JEFFERSON,ST, ,934537.1151,1110703.904,2022-06-26 00:00:00.000000,200,215,1,FALSE,From Motor Vehicle
2346,300 W MATSON AVE,StreetAddress,MATSON,AVE, ,936643.0337,1098115.569,2022-05-30 00:00:00.000000,2335,2345,4,FALSE,Pocket Picking
2347,300 W KIRKPATRICK ST,StreetAddress,KIRKPATRICK,ST, ,933000.3678,1115639.901,2022-02-21 00:00:00.000000,1340,1340,1,FALSE,All Other
2348,300 W NEWELL ST,StreetAddress,NEWELL,ST, ,936532.4494,1099733.451,2022-03-24 00:00:00.000000,1600,1613,3,TRUE,All Other
2349,300 W NEWELL ST,StreetAddress,NEWELL,ST, ,936532.4494,1099733.451,2022-01-26 00:00:00.000000,1200,2040,1,FALSE,All Other
2350,300 W NEWELL ST,StreetAddress,NEWELL,ST, ,936532.4494,1099733.451,2022-03-11 00:00:00.000000,1555,1555,5,FALSE,
2351,300 WADSWORTH ST,StreetAddress,WADSWORTH,ST, ,938937.1784,1119754.838,2022-01-09 00:00:00.000000,1052,1053,5,TRUE,
2352,300 W NEWELL ST,StreetAddress,NEWELL,ST, ,936532.4494,1099733.451,2022-07-05 00:00:00.000000,1410,1410,5,FALSE,
2353,300 W NEWELL ST,StreetAddress,NEWELL,ST, ,936532.4494,1099733.451,2022-08-03 00:00:00.000000,130,130,4,FALSE,Purse Snatch
2354,300 WADSWORTH ST,StreetAddress,WADSWORTH,ST, ,938937.1784,1119754.838,2022-06-23 00:00:00.000000,1200,730,3,FALSE,From Building
2355,300 WARHAM ST,StreetAddress,WARHAM,ST, ,937285.5406,1119625.139,2022-06-04 00:00:00.000000,700,939,3,FALSE,
2356,300 W WASHINGTON ST,StreetAddress,WASHINGTON,ST, ,934540.8346,1111484.592,2022-04-25 00:00:00.000000,1200,1200,1,FALSE,All Other
2357,300 WADSWORTH ST,StreetAddress,WADSWORTH,ST, ,938937.1784,1119754.838,2022-04-09 00:00:00.000000,1905,1905,2,TRUE,
2358,300 WARNER AVE,StreetAddress,WARNER,AVE, ,936960.7246,1101532.307,2022-01-06 00:00:00.000000,1220,1330,3,FALSE,All Other
2359,300 WARNER AVE,StreetAddress,WARNER,AVE, ,936960.7246,1101532.307,2022-04-07 00:00:00.000000,1538,1538,1,TRUE,All Other
2360,300 WEBSTER AVE,StreetAddress,WEBSTER,AVE, ,937336.4548,1101508.908,2022-07-25 00:00:00.000000,0,0,1,FALSE,All Other
2361,300 WARNER AVE,StreetAddress,WARNER,AVE, ,936960.7246,1101532.307,2022-04-22 00:00:00.000000,2300,2300,1,FALSE,All Other
2362,300 WAVERLY AVE,StreetAddress,WAVERLY,AVE, ,940815.4293,1108128.757,2022-02-21 00:00:00.000000,2200,2359,1,FALSE,From Motor Vehicle
2363,300 WILLIS AVE,StreetAddress,WILLIS,AVE, ,925544.2823,1110933.262,2022-06-29 00:00:00.000000,2044,2044,3,TRUE,
2364,300 WENDELL TER,StreetAddress,WENDELL,TER, ,941432.1585,1118306.001,2022-07-01 00:00:00.000000,220,220,3,FALSE,Motor Vehicle
2365,300 WINTON ST,StreetAddress,WINTON,ST, ,943174.7079,1113079.788,2022-03-04 00:00:00.000000,125,125,3,TRUE,
2366,300 WOLF ST,StreetAddress,WOLF,ST, ,932171.8801,1119240.264,2022-08-07 00:00:00.000000,130,930,2,FALSE,Motor Vehicle
2367,300 WYOMING ST,StreetAddress,WYOMING,ST, ,933359.3869,1110228.52,2022-03-03 00:00:00.000000,1526,1526,1,FALSE,From Motor Vehicle
2368,300 S CLINTON ST,StreetAddress,CLINTON,ST, ,935068.87,1111094.814,2022-07-18 00:00:00.000000,136,136,2,FALSE,Motor Vehicle
2369,3000 BURNET AVE,StreetAddress,BURNET,AVE, ,950531.8843,1115466.367,2022-06-30 00:00:00.000000,530,530,3,FALSE,
2370,3000 JAMES ST,StreetAddress,JAMES,ST, ,947956.2669,1118522.345,2022-05-04 00:00:00.000000,223,247,3,TRUE,From Building
2371,3000 JAMES ST,StreetAddress,JAMES,ST, ,947956.2669,1118522.345,2022-05-20 00:00:00.000000,219,219,3,FALSE,
2372,3000 ERIE BLVD E,StreetAddress,ERIE,BLVD,E,952693.4469,1113567.539,2022-07-18 00:00:00.000000,152,152,3,TRUE,From Building
2373,3100 GRANT BLVD,StreetAddress,GRANT,BLVD, ,933304.6656,1121428.459,2022-04-21 00:00:00.000000,2000,1600,2,FALSE,Motor Vehicle
2374,3100 JAMES ST,StreetAddress,JAMES,ST, ,948338.2766,1118550.415,2022-05-01 00:00:00.000000,941,941,3,FALSE,From Building
2375,3100 JAMES ST,StreetAddress,JAMES,ST, ,948338.2766,1118550.415,2022-07-20 00:00:00.000000,1439,1439,1,FALSE,Shoplifting
2376,3100 E GENESEE ST,StreetAddress,GENESEE,ST, ,949938.211,1109026.213,2022-03-04 00:00:00.000000,800,1200,1,FALSE,All Other
2377,3100 E GENESEE ST,StreetAddress,GENESEE,ST, ,949938.211,1109026.213,2022-07-10 00:00:00.000000,2200,1408,5,FALSE,
2378,3100 JAMES ST,StreetAddress,JAMES,ST, ,948338.2766,1118550.415,2022-06-10 00:00:00.000000,1630,1630,1,FALSE,All Other
2379,3300 BURNET AVE,StreetAddress,BURNET,AVE, ,951371.2765,1115657.875,2022-05-15 00:00:00.000000,1430,1500,2,FALSE,Motor Vehicle
2380,3300 BURNET AVE,StreetAddress,BURNET,AVE, ,951371.2765,1115657.875,2022-04-26 00:00:00.000000,715,1653,3,FALSE,Motor Vehicle
2381,3200 S SALINA ST,StreetAddress,SALINA,ST, ,938385.6598,1099635.21,2022-02-25 00:00:00.000000,1710,1715,5,TRUE,
2382,3300 BURNET AVE,StreetAddress,BURNET,AVE, ,951371.2765,1115657.875,2022-06-19 00:00:00.000000,1600,1942,3,FALSE,From Building
2383,3200 S SALINA ST,StreetAddress,SALINA,ST, ,938385.6598,1099635.21,2022-06-12 00:00:00.000000,111,111,3,FALSE,From Building
2384,3400 BURNET AVE,StreetAddress,BURNET,AVE, ,951928.3063,1115754.038,2022-02-20 00:00:00.000000,1432,1432,2,FALSE,Motor Vehicle
2385,3400 BURNET AVE,StreetAddress,BURNET,AVE, ,951928.3063,1115754.038,2022-02-15 00:00:00.000000,800,1000,2,FALSE,Motor Vehicle
2386,3400 BURNET AVE,StreetAddress,BURNET,AVE, ,951928.3063,1115754.038,2022-05-05 00:00:00.000000,230,230,1,FALSE,From Motor Vehicle
2387,3400 MIDLAND AVE,StreetAddress,MIDLAND,AVE, ,936806.3177,1095777.476,2022-02-18 00:00:00.000000,2110,2115,1,FALSE,All Other
2388,3400 JAMES ST,StreetAddress,JAMES,ST, ,949349.4282,1118619.134,2022-02-03 00:00:00.000000,1149,1149,5,TRUE,
2389,3400 MIDLAND AVE,StreetAddress,MIDLAND,AVE, ,936806.3177,1095777.476,2022-01-28 00:00:00.000000,300,342,3,FALSE,All Other
2390,3500 JAMES ST,StreetAddress,JAMES,ST, ,949669.1015,1118643.716,2022-07-21 00:00:00.000000,358,358,3,FALSE,
2391,3200 S SALINA ST,StreetAddress,SALINA,ST, ,938385.6598,1099635.21,2022-06-28 00:00:00.000000,1015,1906,1,FALSE,All Other
2392,3500 E GENESEE ST,StreetAddress,GENESEE,ST, ,952014.1642,1108886.351,2022-07-05 00:00:00.000000,1024,1024,1,FALSE,All Other
2393,3600 S SALINA ST,StreetAddress,SALINA,ST, ,938293.0106,1098233.483,2022-03-24 00:00:00.000000,1600,1600,1,FALSE,From Motor Vehicle
2394,3700 S SALINA ST,StreetAddress,SALINA,ST, ,938256.2134,1097915.041,2022-01-15 00:00:00.000000,853,853,3,TRUE,
2395,3700 S SALINA ST,StreetAddress,SALINA,ST, ,938256.2134,1097915.041,2022-07-17 00:00:00.000000,330,800,2,FALSE,Motor Vehicle
2396,3700 S SALINA ST,StreetAddress,SALINA,ST, ,938256.2134,1097915.041,2022-02-28 00:00:00.000000,1131,1158,1,FALSE,All Other
2397,3800 S SALINA ST,StreetAddress,SALINA,ST, ,938220.8156,1097589.791,2022-03-19 00:00:00.000000,1150,1150,1,FALSE,Shoplifting
2398,3900 S SALINA ST,StreetAddress,SALINA,ST, ,938184.8009,1097272.021,2022-03-16 00:00:00.000000,1646,1646,5,TRUE,
2399,3800 S SALINA ST,StreetAddress,SALINA,ST, ,938220.8156,1097589.791,2022-07-18 00:00:00.000000,1923,1930,1,TRUE,Shoplifting
2400,400 ARTHUR ST,StreetAddress,ARTHUR,ST, ,928801.8349,1105656.273,2022-02-01 00:00:00.000000,800,900,1,FALSE,All Other
2401,400 BEATTIE ST,StreetAddress,BEATTIE,ST, ,947191.8374,1111056.528,2022-06-20 00:00:00.000000,2054,2054,1,FALSE,Of MV Parts/Accessories
2402,3200 S SALINA ST,StreetAddress,SALINA,ST, ,938385.6598,1099635.21,2022-06-16 00:00:00.000000,400,401,3,FALSE,From Building
